query_name,rank,fraction,lineage,query_md5,query_filename,f_weighted_at_rank,bp_match_at_rank,query_ani_at_rank,total_weighted_hashes
Illumina_llnl_66ce4dde,class,0.0022271387205776466,d__Bacteria;p__Desulfobacterota;c__Desulfobulbia,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,0.002590867878238377,2119000,0.8211896372272715,1199984
Illumina_llnl_66ce4dde,class,0.0020726368838976496,d__Bacteria;p__Actinomycetota;c__Coriobacteriia,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,0.0025542007226763033,1972000,0.8192873192224507,1199984
Illumina_llnl_66ce4dde,class,0.0017363063550704446,d__Bacteria;p__Chloroflexota;c__Anaerolineae,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,0.002164195522606969,1652000,0.8146211638536845,1199984
Illumina_llnl_66ce4dde,class,0.002245006279921591,d__Bacteria;p__Myxococcota;c__Myxococcia,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,0.0020525273670315616,2136000,0.8214013365182683,1199984
Illumina_llnl_66ce4dde,class,0.0019959114820089444,d__Bacteria;p__Desulfobacterota;c__Syntrophobacteria,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,0.001878358378111708,1899000,0.8182910160430492,1199984
Illumina_llnl_66ce4dde,class,0.0018140827898617338,d__Bacteria;p__Actinomycetota;c__Thermoleophilia,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,0.0017466899558660795,1726000,0.8157734823552181,1199984
Illumina_llnl_66ce4dde,class,0.0012633415489071876,d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,0.0011933492446565958,1202000,0.8063074458388233,1199984
Illumina_llnl_66ce4dde,class,0.0011666465218693666,d__Bacteria;p__Deinococcota;c__Deinococci,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,0.0011400152002026696,1110000,0.8042390164192603,1199984
Illumina_llnl_66ce4dde,class,0.000951184776839439,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,0.0008350111334817801,905000,0.7989593322652186,1199984
Illumina_llnl_66ce4dde,class,0.0007514885253482861,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia,8abbb20d,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,0.0006950092667902239,715000,0.7929089166437094,1199984
