query_name,rank,fraction,lineage,query_md5,query_filename,f_weighted_at_rank,bp_match_at_rank,query_ani_at_rank,total_weighted_hashes
Illumina_llnl_66ce4dde,genus,1.5779229642229638e-07,Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;Lambdavirus,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,4.1680334342969963e-07,150,0.6033695830151034,23992130
Illumina_llnl_66ce4dde,genus,3.681820249853582e-07,Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;Peduoviridae;Tresduoquattuorvirus,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,2.9176234040078976e-07,350,0.6200884351320203,23992130
Illumina_llnl_66ce4dde,genus,1.5779229642229638e-07,Viruses;Nucleocytoviricota;Megaviricetes;Imitervirales;Schizomimiviridae;Kratosvirus,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,2.9176234040078976e-07,150,0.6033695830151034,23992130
Illumina_llnl_66ce4dde,genus,1.0519486428153091e-07,Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;Detrevirus,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,2.9176234040078976e-07,100,0.5955291848127627,23992130
Illumina_llnl_66ce4dde,genus,1.0519486428153091e-07,Viruses;Peploviricota;Herviviricetes;Herpesvirales;Alloherpesviridae;unclassified Alloherpesviridae genus,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,2.500820060578198e-07,100,0.5955291848127627,23992130
Illumina_llnl_66ce4dde,genus,1.0519486428153091e-07,Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;Tepukevirus,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,2.0840167171484982e-07,100,0.5955291848127627,23992130
Illumina_llnl_66ce4dde,genus,1.0519486428153091e-07,Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;Peduoviridae;Gemsvirus,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,2.0840167171484982e-07,100,0.5955291848127627,23992130
Illumina_llnl_66ce4dde,genus,1.0519486428153091e-07,Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;unclassified Viruses family;Pandoravirus,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,1.250410030289099e-07,100,0.5955291848127627,23992130
Illumina_llnl_66ce4dde,genus,1.0519486428153091e-07,Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;Liefievirus,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,1.250410030289099e-07,100,0.5955291848127627,23992130
Illumina_llnl_66ce4dde,genus,1.0519486428153091e-07,Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;Minunavirus,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,1.250410030289099e-07,100,0.5955291848127627,23992130
Illumina_llnl_66ce4dde,genus,1.0519486428153091e-07,Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;Straboviridae;Pseudotevenvirus,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,8.336066868593993e-08,100,0.5955291848127627,23992130
Illumina_llnl_66ce4dde,genus,1.0519486428153091e-07,Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;Vilmaviridae;Bongovirus,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,8.336066868593993e-08,100,0.5955291848127627,23992130
Illumina_llnl_66ce4dde,genus,1.0519486428153091e-07,Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;Marienburgvirus,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,8.336066868593993e-08,100,0.5955291848127627,23992130
Illumina_llnl_66ce4dde,genus,1.0519486428153091e-07,Viruses;Uroviricota;Caudoviricetes;unclassified Caudoviricetes order;unclassified Caudoviricetes family;Micavirus,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,8.336066868593993e-08,100,0.5955291848127627,23992130
Illumina_llnl_66ce4dde,genus,0.999582271193938,unclassified,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,0.9986553507337614,950219650,,23992130
Illumina_llnl_66ce4dde,species,0.00018703646869256196,Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;unclassified Viruses family;unclassified Viruses genus;uncultured virus,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,0.00036065993306971914,177800,0.7581227999102886,23992130
Illumina_llnl_66ce4dde,species,3.650261790569122e-05,Viruses;unclassified Viruses phylum;unclassified Viruses class;unclassified Viruses order;unclassified Viruses family;unclassified Viruses genus;uncultured human fecal virus,687430de,/scratch/sp96859/Meta-genome-data-analysis/Apptainer/simulated-data-validation/data/CDC_simulated/Illumina_llnl_66ce4dde_R2.fastq.gz,0.0002895116023462694,34700,0.7191991437827547,23992130
